"sample" "observation" "time" "diphtong" "speaker" "T1" "T2" "T3" "T4" "T2/T1" "T_AVG"
"1895" 76 1895 1892.5 "aU" "M" 400 856 2015 3241 2.14 1628
"1896" 76 1896 1897.5 "aU" "M" 356 921 2064 2941 2.58707865168539 1570.5
"1897" 77 1897 1737.5 "OY" "M" 438 1211 2558 3345 2.7648401826484 1888
"1898" 77 1898 1742.5 "OY" "M" 502 1193 2558 3377 2.37649402390438 1907.5
"1899" 77 1899 1747.5 "OY" "M" 540 1173 2545 3380 2.17222222222222 1909.5
"1900" 77 1900 1752.5 "OY" "M" 562 1149 2534 3366 2.04448398576512 1902.75
"1901" 77 1901 1757.5 "OY" "M" 574 1136 2526 3379 1.97909407665505 1903.75
"1902" 77 1902 1762.5 "OY" "M" 581 1128 2518 3390 1.94148020654045 1904.25
"1903" 77 1903 1767.5 "OY" "M" 584 1124 2502 3349 1.92465753424658 1889.75
"1904" 77 1904 1772.5 "OY" "M" 591 1129 2486 3285 1.91032148900169 1872.75
"1905" 77 1905 1777.5 "OY" "M" 599 1143 2470 3235 1.90818030050083 1861.75
"1906" 77 1906 1782.5 "OY" "M" 601 1157 2474 3234 1.92512479201331 1866.5
"1907" 77 1907 1787.5 "OY" "M" 598 1172 2474 3230 1.95986622073579 1868.5
"1908" 77 1908 1792.5 "OY" "M" 591 1190 2467 3228 2.01353637901861 1869
"1909" 77 1909 1797.5 "OY" "M" 582 1212 2458 3214 2.08247422680412 1866.5
"1910" 77 1910 1802.5 "OY" "M" 565 1224 2450 3214 2.16637168141593 1863.25
"1911" 77 1911 1807.5 "OY" "M" 545 1238 2444 3226 2.27155963302752 1863.25
"1912" 77 1912 1812.5 "OY" "M" 527 1253 2442 3255 2.37760910815939 1869.25
"1913" 77 1913 1817.5 "OY" "M" 520 1307 2443 3234 2.51346153846154 1876
"1914" 77 1914 1822.5 "OY" "M" 504 1364 2450 3231 2.70634920634921 1887.25
"1915" 77 1915 1827.5 "OY" "M" 482 1392 2452 3241 2.88796680497925 1891.75
"1916" 77 1916 1832.5 "OY" "M" 442 1428 2455 3236 3.23076923076923 1890.25
"1917" 77 1917 1837.5 "OY" "M" 413 1484 2465 3241 3.59322033898305 1900.75
"1918" 77 1918 1842.5 "OY" "M" 271 1547 2435 3253 5.70848708487085 1876.5
"1919" 77 1919 1847.5 "OY" "M" 188 1558 2398 3295 8.28723404255319 1859.75
"1920" 77 1920 1852.5 "OY" "M" 167 1549 2437 3267 9.27544910179641 1855
"1921" 77 1921 1857.5 "OY" "M" 162 1843 2544 3356 11.3765432098765 1976.25
"1922" 77 1922 1862.5 "OY" "M" 156 1831 2541 3382 11.7371794871795 1977.5
"1923" 78 1923 1712.5 "aI" "M" 632 1499 2272 3394 2.37183544303797 1949.25
"1924" 78 1924 1717.5 "aI" "M" 640 1486 2247 3421 2.321875 1948.5
"1925" 78 1925 1722.5 "aI" "M" 646 1490 2245 3406 2.30650154798762 1946.75
"1926" 78 1926 1727.5 "aI" "M" 643 1525 2248 3256 2.37169517884914 1918
"1927" 78 1927 1732.5 "aI" "M" 629 1534 2252 3266 2.43879173290938 1920.25
"1928" 78 1928 1737.5 "aI" "M" 612 1553 2250 3386 2.53758169934641 1950.25
"1929" 78 1929 1742.5 "aI" "M" 549 1583 2278 3393 2.88342440801457 1950.75
"1930" 78 1930 1747.5 "aI" "M" 475 1614 2321 3407 3.39789473684211 1954.25
"1931" 78 1931 1752.5 "aI" "M" 449 1678 2378 3456 3.73719376391982 1990.25
"1932" 78 1932 1757.5 "aI" "M" 434 1718 2392 3507 3.95852534562212 2012.75
"1933" 78 1933 1762.5 "aI" "M" 423 1774 2427 3529 4.19385342789598 2038.25
"1934" 78 1934 1767.5 "aI" "M" 451 1799 2450 3572 3.98891352549889 2068
"1935" 78 1935 1772.5 "aI" "M" 424 1799 2422 3707 4.24292452830189 2088
"1936" 79 1936 1527.5 "aU" "M" 466 1100 2299 3357 2.36051502145923 1805.5
"1937" 79 1937 1532.5 "aU" "M" 488 1103 2327 3290 2.26024590163934 1802
"1938" 79 1938 1537.5 "aU" "M" 507 1086 2357 3076 2.14201183431953 1756.5
"1939" 79 1939 1542.5 "aU" "M" 525 1076 2429 2998 2.04952380952381 1757
"1940" 79 1940 1547.5 "aU" "M" 544 1073 2525 3418 1.97242647058824 1890
"1941" 79 1941 1552.5 "aU" "M" 560 1069 2571 3356 1.90892857142857 1889
"1942" 79 1942 1557.5 "aU" "M" 574 1066 2594 3336 1.85714285714286 1892.5
"1943" 79 1943 1562.5 "aU" "M" 586 1068 2608 3354 1.82252559726962 1904
"1944" 79 1944 1567.5 "aU" "M" 597 1070 2619 3357 1.79229480737018 1910.75
"1945" 79 1945 1572.5 "aU" "M" 605 1067 2630 3362 1.76363636363636 1916
"1946" 79 1946 1577.5 "aU" "M" 610 1050 2642 3373 1.72131147540984 1918.75
"1947" 79 1947 1582.5 "aU" "M" 612 1026 2632 3349 1.67647058823529 1904.75
"1948" 79 1948 1587.5 "aU" "M" 611 1004 2618 3365 1.64320785597381 1899.5
"1949" 79 1949 1592.5 "aU" "M" 601 989 2608 3370 1.64559068219634 1892
"1950" 79 1950 1597.5 "aU" "M" 587 994 2614 3391 1.69335604770017 1896.5
"1951" 79 1951 1602.5 "aU" "M" 577 1006 2625 3375 1.74350086655113 1895.75
"1952" 79 1952 1607.5 "aU" "M" 570 1017 2623 3383 1.78421052631579 1898.25
"1953" 79 1953 1612.5 "aU" "M" 563 1029 2602 3354 1.82770870337478 1887
"1954" 79 1954 1617.5 "aU" "M" 552 1040 2593 3344 1.88405797101449 1882.25
"1955" 79 1955 1622.5 "aU" "M" 540 1048 2594 3331 1.94074074074074 1878.25
"1956" 79 1956 1627.5 "aU" "M" 528 1040 2591 3309 1.96969696969697 1867
"1957" 79 1957 1632.5 "aU" "M" 509 1019 2569 3292 2.00196463654224 1847.25
"1958" 79 1958 1637.5 "aU" "M" 484 1006 2552 3309 2.07851239669421 1837.75
"1959" 79 1959 1642.5 "aU" "M" 467 1001 2545 3346 2.14346895074946 1839.75
"1960" 79 1960 1647.5 "aU" "M" 458 1018 2502 3342 2.22270742358079 1830
"1961" 79 1961 1652.5 "aU" "M" 453 1056 2514 3326 2.33112582781457 1837.25
"1962" 79 1962 1657.5 "aU" "M" 435 1110 2725 3405 2.55172413793103 1918.75
"1963" 79 1963 1662.5 "aU" "M" 364 1090 2999 3472 2.99450549450549 1981.25
"1964" 80 1964 1742.5 "aU" "M" 642 1095 2502 3458 1.70560747663551 1924.25
"1965" 80 1965 1747.5 "aU" "M" 639 1089 2491 3465 1.70422535211268 1921
"1966" 80 1966 1752.5 "aU" "M" 621 1066 2503 3390 1.71658615136876 1895
"1967" 80 1967 1757.5 "aU" "M" 603 1049 2522 3335 1.73963515754561 1877.25
"1968" 80 1968 1762.5 "aU" "M" 606 1044 2516 3309 1.72277227722772 1868.75
"1969" 80 1969 1767.5 "aU" "M" 605 1033 2511 3297 1.70743801652893 1861.5
"1970" 80 1970 1772.5 "aU" "M" 598 1018 2525 3283 1.70234113712375 1856
"1971" 80 1971 1777.5 "aU" "M" 589 1008 2563 3270 1.71137521222411 1857.5
"1972" 80 1972 1782.5 "aU" "M" 579 971 2565 3252 1.67702936096718 1841.75
"1973" 80 1973 1787.5 "aU" "M" 560 942 2556 3242 1.68214285714286 1825
"1974" 80 1974 1792.5 "aU" "M" 548 934 2552 3226 1.7043795620438 1815
"1975" 80 1975 1797.5 "aU" "M" 538 935 2563 3222 1.73791821561338 1814.5
"1976" 80 1976 1802.5 "aU" "M" 530 935 2582 3260 1.76415094339623 1826.75
"1977" 80 1977 1807.5 "aU" "M" 523 935 2585 3269 1.78776290630975 1828
"1978" 80 1978 1812.5 "aU" "M" 518 933 2558 3231 1.8011583011583 1810
"1979" 80 1979 1817.5 "aU" "M" 512 928 2551 3193 1.8125 1796
"1980" 80 1980 1822.5 "aU" "M" 502 925 2542 3209 1.84262948207171 1794.5
"1981" 80 1981 1827.5 "aU" "M" 489 923 2508 3095 1.88752556237219 1753.75
"1982" 80 1982 1832.5 "aU" "M" 470 929 2487 3072 1.97659574468085 1739.5
"1983" 80 1983 1837.5 "aU" "M" 450 941 2464 3033 2.09111111111111 1722
"1984" 80 1984 1842.5 "aU" "M" 431 959 2438 2959 2.22505800464037 1696.75
"1985" 80 1985 1847.5 "aU" "M" 414 976 2405 2877 2.35748792270531 1668
"1986" 80 1986 1852.5 "aU" "M" 396 993 2391 2801 2.50757575757576 1645.25
"1987" 80 1987 1857.5 "aU" "M" 382 1013 2399 2716 2.65183246073298 1627.5
"1988" 80 1988 1862.5 "aU" "M" 376 1050 2377 3364 2.79255319148936 1791.75
"1989" 80 1989 1867.5 "aU" "M" 272 1113 2156 3281 4.09191176470588 1705.5
"1990" 81 1990 1057.5 "aI" "M" 484 1396 2539 3526 2.88429752066116 1986.25
"1991" 81 1991 1062.5 "aI" "M" 514 1368 2542 3559 2.66147859922179 1995.75
"1992" 81 1992 1067.5 "aI" "M" 541 1334 2566 3527 2.46580406654344 1992
"1993" 81 1993 1072.5 "aI" "M" 546 1302 2612 3506 2.38461538461538 1991.5
"1994" 81 1994 1077.5 "aI" "M" 560 1273 2340 2801 2.27321428571429 1743.5
"1995" 81 1995 1082.5 "aI" "M" 583 1254 2341 3460 2.15094339622642 1909.5
"1996" 81 1996 1087.5 "aI" "M" 604 1242 2337 3383 2.05629139072848 1891.5
"1997" 81 1997 1092.5 "aI" "M" 630 1246 2331 3365 1.97777777777778 1893
"1998" 81 1998 1097.5 "aI" "M" 660 1266 2329 3296 1.91818181818182 1887.75
"1999" 81 1999 1102.5 "aI" "M" 681 1291 2308 3157 1.89574155653451 1859.25
"2000" 81 2000 1107.5 "aI" "M" 692 1311 2305 3162 1.89450867052023 1867.5
"2001" 81 2001 1112.5 "aI" "M" 691 1322 2304 3181 1.91316931982634 1874.5
"2002" 81 2002 1117.5 "aI" "M" 694 1349 2300 3202 1.94380403458213 1886.25
"2003" 81 2003 1122.5 "aI" "M" 674 1368 2294 3208 2.02967359050445 1886
"2004" 81 2004 1127.5 "aI" "M" 653 1392 2287 3238 2.13169984686064 1892.5
"2005" 81 2005 1132.5 "aI" "M" 632 1428 2283 3306 2.25949367088608 1912.25
"2006" 81 2006 1137.5 "aI" "M" 603 1465 2285 3379 2.42951907131012 1933
"2007" 81 2007 1142.5 "aI" "M" 584 1497 2277 3412 2.56335616438356 1942.5
"2008" 81 2008 1147.5 "aI" "M" 574 1535 2267 3421 2.67421602787456 1949.25
"2009" 81 2009 1152.5 "aI" "M" 559 1583 2277 3423 2.83184257602862 1960.5
"2010" 81 2010 1157.5 "aI" "M" 521 1616 2270 3425 3.10172744721689 1958
"2011" 81 2011 1162.5 "aI" "M" 480 1666 2190 3442 3.47083333333333 1944.5
"2012" 81 2012 1167.5 "aI" "M" 462 1723 2179 3460 3.72943722943723 1956
"2013" 81 2013 1172.5 "aI" "M" 439 1769 2179 3467 4.02961275626424 1963.5
"2014" 81 2014 1177.5 "aI" "M" 394 1888 2168 3469 4.79187817258883 1979.75
"2015" 81 2015 1182.5 "aI" "M" 328 1933 2248 3517 5.89329268292683 2006.5
"2016" 81 2016 1187.5 "aI" "M" 273 1950 2149 3587 7.14285714285714 1989.75
"2017" 81 2017 1192.5 "aI" "M" 251 1950 2118 3624 7.76892430278884 1985.75
"2018" 81 2018 1197.5 "aI" "M" 246 1970 2265 3750 8.00813008130081 2057.75
"2019" 82 2019 1427.5 "aI" "M" 487 1374 2470 3580 2.82135523613963 1977.75
"2020" 82 2020 1432.5 "aI" "M" 518 1388 2457 3553 2.67953667953668 1979
"2021" 82 2021 1437.5 "aI" "M" 542 1395 2374 3523 2.57380073800738 1958.5
"2022" 82 2022 1442.5 "aI" "M" 557 1398 2256 3460 2.50987432675045 1917.75
"2023" 82 2023 1447.5 "aI" "M" 575 1396 2251 3481 2.42782608695652 1925.75
"2024" 82 2024 1452.5 "aI" "M" 576 1390 2300 3473 2.41319444444444 1934.75
"2025" 82 2025 1457.5 "aI" "M" 573 1405 2331 3449 2.45200698080279 1939.5
"2026" 82 2026 1462.5 "aI" "M" 571 1434 2356 3450 2.51138353765324 1952.75
"2027" 82 2027 1467.5 "aI" "M" 555 1459 2342 3441 2.62882882882883 1949.25
"2028" 82 2028 1472.5 "aI" "M" 552 1492 2360 3436 2.70289855072464 1960
"2029" 82 2029 1477.5 "aI" "M" 561 1541 2387 3448 2.74688057040998 1984.25
"2030" 82 2030 1482.5 "aI" "M" 565 1590 2398 3468 2.8141592920354 2005.25
"2031" 82 2031 1487.5 "aI" "M" 556 1637 2414 3496 2.94424460431655 2025.75
"2032" 82 2032 1492.5 "aI" "M" 544 1671 2428 3521 3.07169117647059 2041
"2033" 82 2033 1497.5 "aI" "M" 532 1699 2437 3541 3.19360902255639 2052.25
"2034" 82 2034 1502.5 "aI" "M" 518 1740 2447 3535 3.35907335907336 2060
"2035" 82 2035 1507.5 "aI" "M" 499 1781 2468 3527 3.56913827655311 2068.75
"2036" 82 2036 1512.5 "aI" "M" 462 1792 2473 3521 3.87878787878788 2062
"2037" 82 2037 1517.5 "aI" "M" 432 1760 2384 3527 4.07407407407407 2025.75
"2038" 82 2038 1522.5 "aI" "M" 410 1674 2257 3527 4.08292682926829 1967
"2039" 83 2039 1162.5 "aI" "M" 707 1188 2567 3243 1.68033946251768 1926.25
"2040" 83 2040 1167.5 "aI" "M" 720 1243 2563 3227 1.72638888888889 1938.25
"2041" 83 2041 1172.5 "aI" "M" 733 1268 2551 3220 1.72987721691678 1943
"2042" 83 2042 1177.5 "aI" "M" 692 1255 2568 3212 1.8135838150289 1931.75
"2043" 83 2043 1182.5 "aI" "M" 703 1263 2560 3216 1.79658605974395 1935.5
"2044" 83 2044 1187.5 "aI" "M" 710 1273 2537 3238 1.79295774647887 1939.5
"2045" 83 2045 1192.5 "aI" "M" 712 1278 2517 3240 1.79494382022472 1936.75
"2046" 83 2046 1197.5 "aI" "M" 719 1293 2489 3258 1.79833101529903 1939.75
"2047" 83 2047 1202.5 "aI" "M" 715 1311 2476 3281 1.83356643356643 1945.75
"2048" 83 2048 1207.5 "aI" "M" 709 1328 2476 3288 1.87306064880113 1950.25
"2049" 83 2049 1212.5 "aI" "M" 707 1340 2475 3283 1.8953323903819 1951.25
"2050" 83 2050 1217.5 "aI" "M" 702 1355 2475 3289 1.93019943019943 1955.25
"2051" 83 2051 1222.5 "aI" "M" 694 1369 2480 3292 1.97262247838617 1958.75
"2052" 83 2052 1227.5 "aI" "M" 676 1390 2486 3230 2.05621301775148 1945.5
"2053" 83 2053 1232.5 "aI" "M" 644 1427 2489 3284 2.21583850931677 1961
"2054" 83 2054 1237.5 "aI" "M" 638 1477 2484 3275 2.31504702194357 1968.5
"2055" 83 2055 1242.5 "aI" "M" 629 1515 2503 3284 2.40858505564388 1982.75
"2056" 83 2056 1247.5 "aI" "M" 615 1547 2509 3217 2.51544715447154 1972
"2057" 83 2057 1252.5 "aI" "M" 597 1596 2454 2967 2.67336683417085 1903.5
"2058" 83 2058 1257.5 "aI" "M" 573 1651 2425 2895 2.88132635253054 1886
"2059" 83 2059 1262.5 "aI" "M" 536 1675 2408 2867 3.125 1871.5
"2060" 83 2060 1267.5 "aI" "M" 509 1686 2402 2896 3.31237721021611 1873.25
"2061" 83 2061 1272.5 "aI" "M" 480 1671 2392 2910 3.48125 1863.25
"2062" 83 2062 1277.5 "aI" "M" 419 1616 2413 2965 3.85680190930788 1853.25
"2063" 84 2063 2337.5 "OY" "M" 460 1016 2538 3278 2.20869565217391 1823
"2064" 84 2064 2342.5 "OY" "M" 460 1016 2499 3344 2.20869565217391 1829.75
"2065" 84 2065 2347.5 "OY" "M" 480 1062 2482 3324 2.2125 1837
"2066" 84 2066 2352.5 "OY" "M" 480 1080 2475 3286 2.25 1830.25
"2067" 84 2067 2357.5 "OY" "M" 480 1094 2460 3255 2.27916666666667 1822.25
"2068" 84 2068 2362.5 "OY" "M" 512 1113 2421 3243 2.173828125 1822.25
"2069" 84 2069 2367.5 "OY" "M" 510 1147 2383 3131 2.24901960784314 1792.75
"2070" 84 2070 2372.5 "OY" "M" 506 1188 2369 3105 2.34782608695652 1792
"2071" 84 2071 2377.5 "OY" "M" 501 1224 2347 3077 2.44311377245509 1787.25
"2072" 84 2072 2382.5 "OY" "M" 493 1269 2331 3103 2.57403651115619 1799
"2073" 84 2073 2387.5 "OY" "M" 479 1313 2328 3176 2.74112734864301 1824
"2074" 84 2074 2392.5 "OY" "M" 460 1342 2319 3213 2.91739130434783 1833.5
"2075" 84 2075 2397.5 "OY" "M" 451 1371 2320 3288 3.03991130820399 1857.5
"2076" 84 2076 2402.5 "OY" "M" 431 1409 2324 3356 3.26914153132251 1880
"2077" 84 2077 2407.5 "OY" "M" 422 1414 2351 3314 3.35071090047393 1875.25
"2078" 85 2078 1647.5 "aI" "M" 579 1341 2432 3339 2.3160621761658 1922.75
"2079" 85 2079 1652.5 "aI" "M" 627 1341 2452 3436 2.13875598086124 1964
"2080" 85 2080 1657.5 "aI" "M" 660 1349 2467 3562 2.04393939393939 2009.5
"2081" 85 2081 1662.5 "aI" "M" 676 1353 2470 3552 2.00147928994083 2012.75
"2082" 85 2082 1667.5 "aI" "M" 680 1351 2458 3537 1.98676470588235 2006.5
"2083" 85 2083 1672.5 "aI" "M" 679 1349 2448 3521 1.98674521354934 1999.25
"2084" 85 2084 1677.5 "aI" "M" 676 1355 2440 3504 2.00443786982249 1993.75
"2085" 85 2085 1682.5 "aI" "M" 674 1361 2433 3476 2.01928783382789 1986
"2086" 85 2086 1687.5 "aI" "M" 671 1369 2464 3436 2.04023845007452 1985
"2087" 85 2087 1692.5 "aI" "M" 662 1387 2468 3430 2.09516616314199 1986.75
"2088" 85 2088 1697.5 "aI" "M" 648 1410 2461 3431 2.17592592592593 1987.5
"2089" 85 2089 1702.5 "aI" "M" 623 1449 2444 3428 2.32584269662921 1986
"2090" 85 2090 1707.5 "aI" "M" 579 1523 2436 3413 2.63039723661485 1987.75
"2091" 85 2091 1712.5 "aI" "M" 534 1590 2420 3353 2.97752808988764 1974.25
"2092" 85 2092 1717.5 "aI" "M" 528 1680 2387 3298 3.18181818181818 1973.25
"2093" 85 2093 1722.5 "aI" "M" 500 1750 2446 3304 3.5 2000
"2094" 85 2094 1727.5 "aI" "M" 458 1756 2462 3367 3.83406113537118 2010.75
"2095" 85 2095 1732.5 "aI" "M" 398 1778 2406 3357 4.46733668341709 1984.75
"2096" 85 2096 1737.5 "aI" "M" 331 1866 2380 3354 5.63746223564955 1982.75
"2097" 85 2097 1742.5 "aI" "M" 286 2044 2436 3364 7.14685314685315 2032.5
"2098" 85 2098 1747.5 "aI" "M" 258 2083 2614 3391 8.07364341085271 2086.5
"2099" 85 2099 1752.5 "aI" "M" 215 2054 2673 3446 9.55348837209302 2097
"2100" 86 2100 1912.5 "aI" "M" 606 1160 2467 3415 1.91419141914191 1912
"2101" 86 2101 1917.5 "aI" "M" 643 1174 2451 3410 1.82581648522551 1919.5
"2102" 86 2102 1922.5 "aI" "M" 675 1177 2444 3426 1.7437037037037 1930.5
"2103" 86 2103 1927.5 "aI" "M" 699 1182 2445 3432 1.69098712446352 1939.5
"2104" 86 2104 1932.5 "aI" "M" 720 1206 2452 3442 1.675 1955
"2105" 86 2105 1937.5 "aI" "M" 736 1237 2464 3486 1.68070652173913 1980.75
"2106" 86 2106 1942.5 "aI" "M" 750 1257 2476 3548 1.676 2007.75
"2107" 86 2107 1947.5 "aI" "M" 761 1272 2485 3604 1.67148488830486 2030.5
"2108" 86 2108 1952.5 "aI" "M" 770 1289 2494 3625 1.67402597402597 2044.5
"2109" 86 2109 1957.5 "aI" "M" 777 1311 2497 3627 1.68725868725869 2053
"2110" 86 2110 1962.5 "aI" "M" 781 1334 2488 3618 1.70806658130602 2055.25
"2111" 86 2111 1967.5 "aI" "M" 778 1352 2475 3604 1.73778920308483 2052.25
"2112" 86 2112 1972.5 "aI" "M" 775 1372 2464 3567 1.77032258064516 2044.5
"2113" 86 2113 1977.5 "aI" "M" 767 1391 2462 3535 1.8135593220339 2038.75
"2114" 86 2114 1982.5 "aI" "M" 750 1407 2466 3527 1.876 2037.5
"2115" 86 2115 1987.5 "aI" "M" 725 1424 2471 3518 1.96413793103448 2034.5
"2116" 86 2116 1992.5 "aI" "M" 704 1440 2476 3501 2.04545454545455 2030.25
"2117" 86 2117 1997.5 "aI" "M" 687 1458 2485 3509 2.12227074235808 2034.75
"2118" 86 2118 2002.5 "aI" "M" 670 1489 2497 3514 2.22238805970149 2042.5
"2119" 86 2119 2007.5 "aI" "M" 646 1555 2509 3504 2.40712074303406 2053.5
"2120" 86 2120 2012.5 "aI" "M" 609 1648 2511 3506 2.70607553366174 2068.5
"2121" 86 2121 2017.5 "aI" "M" 567 1691 2496 3525 2.98236331569665 2069.75
"2122" 86 2122 2022.5 "aI" "M" 541 1714 2476 3543 3.16820702402957 2068.5
"2123" 86 2123 2027.5 "aI" "M" 522 1752 2468 3472 3.35632183908046 2053.5
"2124" 86 2124 2032.5 "aI" "M" 496 1823 2462 3369 3.67540322580645 2037.5
"2125" 86 2125 2037.5 "aI" "M" 457 1914 2462 3231 4.18818380743982 2016
"2126" 86 2126 2042.5 "aI" "M" 407 1955 2411 3041 4.8034398034398 1953.5
"2127" 86 2127 2047.5 "aI" "M" 372 1989 2340 3073 5.34677419354839 1943.5
"2128" 86 2128 2052.5 "aI" "M" 355 2088 2380 3364 5.88169014084507 2046.75
"2129" 86 2129 2057.5 "aI" "M" 350 2116 2511 3366 6.04571428571429 2085.75
"2130" 86 2130 2062.5 "aI" "M" 344 2117 2518 3356 6.15406976744186 2083.75
"2131" 86 2131 2067.5 "aI" "M" 335 2118 2531 3338 6.32238805970149 2080.5
"2132" 86 2132 2072.5 "aI" "M" 329 2117 2559 3326 6.43465045592705 2082.75
"2133" 86 2133 2077.5 "aI" "M" 326 2111 2560 3312 6.47546012269939 2077.25
"2134" 86 2134 2082.5 "aI" "M" 326 2101 2549 3296 6.44478527607362 2068
"2135" 86 2135 2087.5 "aI" "M" 322 2086 2522 3284 6.47826086956522 2053.5
"2136" 86 2136 2092.5 "aI" "M" 313 2064 2485 3285 6.59424920127796 2036.75
"2137" 86 2137 2097.5 "aI" "M" 300 2029 2439 3298 6.76333333333333 2016.5
"2138" 86 2138 2102.5 "aI" "M" 278 1984 2393 3315 7.13669064748201 1992.5
"2139" 86 2139 2107.5 "aI" "M" 244 1937 2354 3352 7.93852459016393 1971.75
"2140" 86 2140 2112.5 "aI" "M" 227 1843 2279 3360 8.11894273127753 1927.25
"2141" 87 2141 1807.5 "OY" "M" 452 1135 2461 2999 2.51106194690265 1761.75
"2142" 87 2142 1812.5 "OY" "M" 505 1119 2499 3318 2.21584158415842 1860.25
"2143" 87 2143 1817.5 "OY" "M" 550 1116 2560 3293 2.02909090909091 1879.75
"2144" 87 2144 1822.5 "OY" "M" 579 1117 2588 3261 1.92918825561313 1886.25
"2145" 87 2145 1827.5 "OY" "M" 590 1115 2598 3254 1.88983050847458 1889.25
"2146" 87 2146 1832.5 "OY" "M" 594 1111 2604 3261 1.87037037037037 1892.5
"2147" 87 2147 1837.5 "OY" "M" 597 1104 2623 3270 1.84924623115578 1898.5
"2148" 87 2148 1842.5 "OY" "M" 602 1101 2620 3280 1.82890365448505 1900.75
"2149" 87 2149 1847.5 "OY" "M" 607 1106 2543 3287 1.82207578253707 1885.75
"2150" 87 2150 1852.5 "OY" "M" 611 1118 2511 3248 1.82978723404255 1872
"2151" 87 2151 1857.5 "OY" "M" 615 1136 2498 3258 1.84715447154472 1876.75
"2152" 87 2152 1862.5 "OY" "M" 618 1155 2486 3261 1.86893203883495 1880
"2153" 87 2153 1867.5 "OY" "M" 615 1172 2466 3257 1.90569105691057 1877.5
"2154" 87 2154 1872.5 "OY" "M" 612 1189 2440 3253 1.94281045751634 1873.5
"2155" 87 2155 1877.5 "OY" "M" 609 1207 2431 3248 1.98193760262726 1873.75
"2156" 87 2156 1882.5 "OY" "M" 605 1222 2424 3239 2.0198347107438 1872.5
"2157" 87 2157 1887.5 "OY" "M" 599 1236 2397 3179 2.06343906510851 1852.75
"2158" 87 2158 1892.5 "OY" "M" 587 1249 2374 3154 2.12776831345826 1841
"2159" 87 2159 1897.5 "OY" "M" 563 1263 2371 3216 2.24333925399645 1853.25
"2160" 87 2160 1902.5 "OY" "M" 526 1284 2369 3212 2.44106463878327 1847.75
"2161" 87 2161 1907.5 "OY" "M" 490 1312 2361 3130 2.67755102040816 1823.25
"2162" 87 2162 1912.5 "OY" "M" 472 1329 2355 3091 2.8156779661017 1811.75
"2163" 87 2163 1917.5 "OY" "M" 463 1337 2357 3079 2.88768898488121 1809
"2164" 87 2164 1922.5 "OY" "M" 435 1328 2337 3155 3.05287356321839 1813.75
"2165" 87 2165 1927.5 "OY" "M" 385 1261 2303 3368 3.27532467532468 1829.25
"2166" 87 2166 1932.5 "OY" "M" 326 1122 2225 3335 3.44171779141104 1752
"2167" 88 2167 1062.5 "aU" "M" 656 1103 2524 3337 1.68140243902439 1905
"2168" 88 2168 1067.5 "aU" "M" 677 1121 2522 3347 1.65583456425406 1916.75
"2169" 88 2169 1072.5 "aU" "M" 696 1141 2529 3356 1.63936781609195 1930.5
"2170" 88 2170 1077.5 "aU" "M" 699 1149 2539 3322 1.64377682403433 1927.25
"2171" 88 2171 1082.5 "aU" "M" 691 1140 2524 3256 1.64978292329957 1902.75
"2172" 88 2172 1087.5 "aU" "M" 676 1123 2511 3239 1.6612426035503 1887.25
"2173" 88 2173 1092.5 "aU" "M" 656 1104 2497 3244 1.68292682926829 1875.25
"2174" 88 2174 1097.5 "aU" "M" 648 1090 2492 3314 1.6820987654321 1886
"2175" 88 2175 1102.5 "aU" "M" 640 1085 2465 3206 1.6953125 1849
"2176" 88 2176 1107.5 "aU" "M" 636 1081 2445 3156 1.69968553459119 1829.5
"2177" 88 2177 1112.5 "aU" "M" 632 1065 2429 3143 1.68512658227848 1817.25
"2178" 88 2178 1117.5 "aU" "M" 604 1042 2410 3123 1.72516556291391 1794.75
"2179" 88 2179 1122.5 "aU" "M" 569 1034 2399 3107 1.81722319859402 1777.25
"2180" 88 2180 1127.5 "aU" "M" 528 1034 2386 3109 1.95833333333333 1764.25
"2181" 88 2181 1132.5 "aU" "M" 412 1013 2384 3124 2.45873786407767 1733.25
"2182" 88 2182 1137.5 "aU" "M" 331 997 2352 3170 3.01208459214502 1712.5
"2183" 89 2183 1252.5 "aI" "M" 508 1328 2673 3637 2.61417322834646 2036.5
"2184" 89 2184 1257.5 "aI" "M" 554 1327 2655 3652 2.39530685920578 2047
"2185" 89 2185 1262.5 "aI" "M" 578 1321 2606 3610 2.28546712802768 2028.75
"2186" 89 2186 1267.5 "aI" "M" 601 1303 2522 3509 2.16805324459235 1983.75
"2187" 89 2187 1272.5 "aI" "M" 626 1306 2433 3508 2.08626198083067 1968.25
"2188" 89 2188 1277.5 "aI" "M" 641 1319 2443 3522 2.05772230889236 1981.25
"2189" 89 2189 1282.5 "aI" "M" 650 1340 2434 3533 2.06153846153846 1989.25
"2190" 89 2190 1287.5 "aI" "M" 659 1370 2426 3544 2.07890743550835 1999.75
"2191" 89 2191 1292.5 "aI" "M" 658 1389 2417 3546 2.11094224924012 2002.5
"2192" 89 2192 1297.5 "aI" "M" 651 1405 2404 3540 2.15821812596006 2000
"2193" 89 2193 1302.5 "aI" "M" 639 1423 2393 3536 2.22691705790297 1997.75
"2194" 89 2194 1307.5 "aI" "M" 624 1443 2398 3539 2.3125 2001
"2195" 89 2195 1312.5 "aI" "M" 601 1460 2406 3542 2.42928452579035 2002.25
